Job Title,Company,Salary,URL
Web Developer,Allen Lund Company,"₹30,00,000 a year",https://in.indeed.com/viewjob?jk=8f10eec66a7ada64&q=web+developer&l=India&tk=1h0u70agjkcrp801&from=web&advn=5923393896689683&adid=373772398&ad=-6NYlbfkN0BAHxQa-UPLtW7JK8D3QhfYrNbwRzYIBTTzoKwy8XmBQoJqPF-jJEvxEqIeGg0nSus--EZlpGbAFtFq2GGk26M74Dkwa7USlLxZ9989TX4Nc-1qzN2Q7NFzUpQ6b65Y8IRg3_-FQBt5jpi3vp6snEeNkhi0jt7DclYaV8oCkOtbXGndHFsyC0nHrJN_9lfY-1GZa1YpK0f1T7wAa1hU8P7r75S8CmB6yWQ81prwJL9zhvarm23FfIvaZSr2TZarE7bncPVdrFW35f5wL81pgQo8yUOGOu91tYk6_0TR-Y5g9ZchX4TZobsxqtUt0xUbzmNNogGOoV2BZyCap4uuYY9B4q5p9ZX9fdtqUZdGlYSR6-CfQDEY-7d6ptELdoQ_-yQv0YE2UapFFkmrZo_gGtx4bxcivsIMmmuMdqGasrTJFw%3D%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoAf-_M3PeGOjC2HN50JbzkdCdPP&vjs=3
Web Developer,What Digital Technologies Pvt Ltd,"₹75,000 - ₹1,00,000 a month",https://in.indeed.com/viewjob?jk=1385ade676f405ab&q=web+developer&l=India&tk=1h0u70agjkcrp801&from=web&advn=2505797102009176&adid=368702940&ad=-6NYlbfkN0DSGO7EiuilP5HXHFD-qP_bj7ZVIhHbe2JYxOn0rKq5_Xb5bLfdNY0SefJpcFwvd0C5KuViLLMRclhcwWCfxm1z8bF5W3QH9qPaQKcGj4K6taKfrv1y-KWQDP2YIEKME_7j-h_B0e_5EZxt5qazp08yCaZNQe7__lx0KfAhq300YNPQkFm-fSLrDcJZK080UBmNRhYbVNeZiPtrhY1L7IXTMbbsGXBShvzbPgs9_9joyynK1OPE2Ik9hrsJy0GRbhHKzwtc229WYXxrJfmYH1NmtHlljxTZOEqQTjrHihrpESk_936t_rZdvoyGIfMODvEYDEUgA0Q1V6sDJxmKejK5XOcZl42VpjQKhS9qS9NyVVBEPtEH59iyLl2outuXfBvNCxE7I9T05Jv0A12dSFy7PTTMIqGxiOFKVMPVKGbAXJ7Gs7CEI1HZnwpHKlwKGPA%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoAl-_M3PeGOjC2HN50PbzkdCdPP&vjs=3
Web Developer,Gopadma Technologies,"₹40,000 - ₹45,000 a month",https://in.indeed.com/viewjob?jk=218e8b33af0f4631&q=web+developer&l=India&tk=1h0u70agjkcrp801&from=web&advn=9113373603284111&adid=396628142&ad=-6NYlbfkN0D21jAAESf5gaqrpLTvLNZam42QQZoc_g-lE8hyhltCfoJONvOVh0ECtGbxQz9cneXNtDFz5dbaaGfy74rQASBO5gsmw4bwdKpQgRRsyXmTYI9Cedsvm7mkNJ-LTwDYBCvsEBPPcr2b0hLt21iHniZPc7hNxuTdtP4PkbnlomXK5h61-Zsl-rgPFGxiLamRDq-NblMlA38zK_9pSOjqZlDsIJp5GBC8bzDmceXE_3D22PZVXl5T9OwrPagv24dr20pw9qJZh5MMXzlLhHeUbPL1pRFPrEgDQE9blrFmQSTshd2AkuPL-Y2huIVCqqHmQMguAEpyNAT__fJXIuJNNe3SNYHbgaUcKk1n8nExBmMzm34KSUmayn7Z4EcBW4HR7IO-PP-vQEXaZ3lbUyG-YvOlQKpuL1kXbKVZKykCdLYyz9gsXYAIWekw&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoB4-_M3PeGOjC2HN50BbzkdCdPP&vjs=3
Web Developer,Allen Lund Company,"₹30,00,000 a year",https://in.indeed.com/viewjob?jk=8f10eec66a7ada64&q=web+developer&l=India&tk=1h0u70agjkcrp801&from=web&advn=5923393896689683&adid=373772398&ad=-6NYlbfkN0BAHxQa-UPLtW7JK8D3QhfYrNbwRzYIBTTzoKwy8XmBQoJqPF-jJEvxEqIeGg0nSus--EZlpGbAFtFq2GGk26M74Dkwa7USlLxZ9989TX4Nc-1qzN2Q7NFzUpQ6b65Y8IRg3_-FQBt5jpi3vp6snEeNkhi0jt7DclYaV8oCkOtbXGndHFsyC0nHrJN_9lfY-1GZa1YpK0f1T7wAa1hU8P7r75S8CmB6yWQ81prwJL9zhvarm23FfIvaZSr2TZarE7bncPVdrFW35f5wL81pgQo8yUOGOu91tYk6_0TR-Y5g9ZchX4TZobsxqtUt0xUbzmNNogGOoV2BZyCap4uuYY9B4q5p9ZX9fdtqUZdGlYSR6-CfQDEY-7d6ptELdoQ_-yQv0YE2UapFFkmrZo_gGtx4bxcivsIMmmuMdqGasrTJFw%3D%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoAf-_M3PeGOjC2HN50JbzkdCdPP&vjs=3
Web Developer,AZM  Technologies Pvt Ltd,"₹79,000 - ₹1,00,000 a month",https://in.indeed.com/viewjob?jk=1385ade676f405ab&q=web+developer&l=India&tk=1h0u70agjkcrp801&from=web&advn=2505797102009176&adid=368702940&ad=-6NYlbfkN0DSGO7EiuilP5HXHFD-qP_bj7ZVIhHbe2JYxOn0rKq5_Xb5bLfdNY0SefJpcFwvd0C5KuViLLMRclhcwWCfxm1z8bF5W3QH9qPaQKcGj4K6taKfrv1y-KWQDP2YIEKME_7j-h_B0e_5EZxt5qazp08yCaZNQe7__lx0KfAhq300YNPQkFm-fSLrDcJZK080UBmNRhYbVNeZiPtrhY1L7IXTMbbsGXBShvzbPgs9_9joyynK1OPE2Ik9hrsJy0GRbhHKzwtc229WYXxrJfmYH1NmtHlljxTZOEqQTjrHihrpESk_936t_rZdvoyGIfMODvEYDEUgA0Q1V6sDJxmKejK5XOcZl42VpjQKhS9qS9NyVVBEPtEH59iyLl2outuXfBvNCxE7I9T05Jv0A12dSFy7PTTMIqGxiOFKVMPVKGbAXJ7Gs7CEI1HZnwpHKlwKGPA%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoAl-_M3PeGOjC2HN50PbzkdCdPP&vjs=3
Web Developer,Handysolver,"₹12,000 - ₹30,000 a month",https://in.indeed.com/viewjob?cmp=Handysolver&t=Web+Developer&jk=d14a59bbc1d1b6bd&vjs=3
